Price,Created_date,Phone,Engine,Gearbox,Mileage,Year,Color,Body_type,Fuel_type,Air_condition,Drive_type,Condition,Model,Location
1875000,29-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2011,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1600000,29-11-2022,+880130 250 1001,15,AUTOMATIC,46000,2016,WHITE,4 WHEEL DRIVES & SUVS,DIESEL,YES,RIGHT,USED,MAHINDRA TUV,DHAKA
1950000,29-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,BLACK,SEDAN,PETROL,YES,RIGHT,USED,MITSUBISHI LANCER,DHAKA
205000,29-11-2022,+880130 250 1001,13,AUTOMATIC,29816,1990,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
700000,29-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2006,SILVER,HATCHBACK,LPG,YES,RIGHT,USED,MAZDA DEMIO,DHAKA
650000,29-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2003,BLUE,HATCHBACK,GAS,YES,RIGHT,USED,TOYOTA RAUM,DHAKA
4830000,29-11-2022,+880130 250 1001,2,AUTOMATIC,29816,2011,WHITE,SEDAN,DIESEL,YES,RIGHT,USED,BMW 5–SERIES,DHAKA
1180000,29-11-2022,+880130 250 1001,18,AUTOMATIC,65000,2006,WHITE,MPV,LPG,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
2850000,29-11-2022,+880130 250 1001,15,AUTOMATIC,30000,2016,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2750000,29-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,BLUE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
780000,30-11-2022,+880130 250 1001,15,MANUAL,29816,2005,GREY,SEDAN,PETROL,YES,RIGHT,USED,MAZDA AXELA,DHAKA
3199999,30-11-2022,+880130 250 1001,25,AUTOMATIC,29816,2005,GREY,SEDAN,PETROL,YES,RIGHT,USED,NISSAN SKYLINE,DHAKA
540000,30-11-2022,+880130 250 1001,13,MANUAL,29816,1998,GREEN,HATCHBACK,GAS,YES,RIGHT,USED,TOYOTA STARLET,DHAKA
1880000,30-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2013,BLACK,SEDAN,GAS,YES,RIGHT,USED,MAZDA AXELA,DHAKA
375000,30-11-2022,+880130 250 1001,13,AUTOMATIC,29816,1993,GREY,HATCH,GAS,YES,RIGHT,USED,TOYOTA STARLET,DHAKA
3000000,30-11-2022,+880130 250 1001,15,AUTOMATIC,37000,2017,BRONZE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA ALLION,DHAKA
2380000,30-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,WHITE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA ALLION,DHAKA
5500000,30-11-2022,+880130 250 1001,25,AUTOMATIC,29816,2016,BLUE,SEDAN,HYBRID,YES,RIGHT,IMPORT,TOYOTA CROWN,DHAKA
6750000,30-11-2022,+880130 250 1001,25,AUTOMATIC,29816,2018,SILVER,SEDAN,HYBRID,YES,RIGHT,IMPORT,TOYOTA CROWN RS HYBRID,DHAKA
1095000,30-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2009,MAROON,HATCHBACK & STATION WAGONS,PETROL,YES,RIGHT,USED,TOYOTA PASSO SETTE,DHAKA
390000,30-11-2022,+880130 250 1001,15,AUTOMATIC,29816,-1,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA CORSA,DHAKA
700000,30-11-2022,+880130 250 1001,2,AUTOMATIC,29816,1995,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA MARK II,DHAKA
750000,30-11-2022,+880130 250 1001,15,AUTOMATIC,85000,1995,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
390000,30-11-2022,+880130 250 1001,13,AUTOMATIC,29816,1990,RED,HATCH,GAS,YES,RIGHT,USED,TOYOTA STARLET,DHAKA
630000,30-11-2022,+880130 250 1001,2,AUTOMATIC,29816,1994,BEIGE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA CRESTA,DHAKA
4480000,30-11-2022,+880130 250 1001,2,AUTOMATIC,48300,2014,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
550000,30-11-2022,+880130 250 1001,16,AUTOMATIC,29816,2000,BLUE,HATCH,GAS,YES,RIGHT,USED,TOYOTA COROLLA SPACIO,DHAKA
1080000,30-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2002,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
950000,30-11-2022,+880130 250 1001,15,MANUAL,29816,2003,BLACK,SEDAN,PETROL,YES,RIGHT,USED,HONDA CIVIC,DHAKA
1600000,30-11-2022,+880130 250 1001,15,AUTOMATIC,65904,2013,GREY,SEDAN,PETROL,YES,RIGHT,USED,MAZDA AXELA,DHAKA
295000,30-11-2022,+880130 250 1001,13,MANUAL,29816,1990,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2199000,30-11-2022,+880130 250 1001,18,AUTOMATIC,29816,2004,GREY,SPORT CAR,PETROL,YES,RIGHT,USED,TOYOTA CELICA,DHAKA
2850000,01-12-2021,+880130 250 1001,27,AUTOMATIC,29816,2003,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO,DHAKA
445000,01-12-2021,+880130 250 1001,15,AUTOMATIC,29816,1994,GREEN,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
3580000,01-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2018,RED,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
697000,01-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2000,BEIGE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1280000,01-12-2021,+880130 250 1001,15,AUTOMATIC,74308,-1,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1995000,01-12-2021,+880130 250 1001,15,AUTOMATIC,41366,2014,WHITE,SUV,HYBRID,YES,RIGHT,USED,HONDA VEZEL,DHAKA
1250000,01-12-2021,+880130 250 1001,2,AUTOMATIC,29816,-1,MAROON,MPV,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
2150000,01-12-2021,+880130 250 1001,2,AUTOMATIC,29816,2011,RED,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,NISSAN X–TRAIL,DHAKA
275000,01-12-2021,+880130 250 1001,15,MANUAL,29816,-1,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA CORONA,DHAKA
2600000,01-12-2021,+880130 250 1001,15,AUTOMATIC,36000,2016,RED,SEDAN,PETROL,YES,RIGHT,IMPORT,MAZDA AXELA,DHAKA
1099000,01-12-2021,+880130 250 1001,15,AUTOMATIC,45000,2013,SILVER,HATCH,HYBRID,YES,RIGHT,USED,TOYOTA AQUA,DHAKA
1700000,01-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2016,WHITE,SEDAN,HYBRID,YES,RIGHT,IMPORT,TOYOTA AXIO,DHAKA
2700000,01-12-2021,+880130 250 1001,15,AUTOMATIC,89645,2017,WHITE,SEDAN,PETROL,YES,RIGHT,USED,MAZDA AXELA,DHAKA
870000,01-12-2021,+880130 250 1001,13,AUTOMATIC,29816,-1,BLACK,HATCH,GAS,YES,RIGHT,USED,TOYOTA IST,DHAKA
1200000,01-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2002,MAROON,SEDAN,LPG,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1820000,01-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2009,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
6750000,01-12-2021,+880130 250 1001,2,AUTOMATIC,22600,2013,GREY,SEDAN,PETROL,YES,RIGHT,USED,BMW 5–SERIES,DHAKA
2150000,01-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2013,RED,SEDAN,LPG,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1235000,01-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2010,WHITE,HATCHBACK & STATION WAGONS,GAS,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
1890000,01-12-2021,+880130 250 1001,15,AUTOMATIC,56000,2011,BLACK,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
380000,01-12-2021,+880130 250 1001,14,AUTOMATIC,29816,1995,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA CORONA,DHAKA
2000000,01-12-2021,+880130 250 1001,16,AUTOMATIC,29816,2017,BEIGE,SEDAN,LPG,YES,RIGHT,USED,PROTON PREVE,DHAKA
1050000,01-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2004,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2400000,01-12-2021,+880130 250 1001,15,MANUAL,24000,2016,BLACK,SEDAN,HYBRID,YES,RIGHT,IMPORT,HONDA GRACE,DHAKA
1130000,01-12-2021,+880130 250 1001,2,AUTOMATIC,67000,2003,BLACK,MPV,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
399999,01-12-2021,+880130 250 1001,13,AUTOMATIC,29816,1993,BLUE,HATCHBACK,GAS,YES,RIGHT,USED,TOYOTA STARLET,DHAKA
1920000,01-12-2021,+880130 250 1001,18,AUTOMATIC,36353,2013,WHITE,HATCHBACK & STATION WAGONS,HYBRID,YES,RIGHT,USED,TOYOTA PRIUS,DHAKA
2850000,01-12-2021,+880130 250 1001,15,AUTOMATIC,33000,2018,SILVER,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA ALLION,DHAKA
3380000,02-12-2021,+880130 250 1001,15,AUTOMATIC,51000,2017,WHITE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
1950000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2016,RED,SEDAN,HYBRID,YES,RIGHT,IMPORT,TOYOTA AXIO,DHAKA
755000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2000,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
415000,02-12-2021,+880130 250 1001,13,AUTOMATIC,29816,2000,BEIGE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1150000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2006,GOLD,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
495000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,1995,GREEN,SEDAN,PETROL,YES,RIGHT,USED,HONDA CIVIC,DHAKA
2180000,02-12-2021,+880130 250 1001,18,AUTOMATIC,126000,2016,BLUE,HATCHBACK & STATION WAGONS,HYBRID,YES,RIGHT,USED,TOYOTA PRIUS,DHAKA
2450000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2016,WHITE,SEDAN,HYBRID,YES,RIGHT,USED,HONDA GRACE,DHAKA
6250000,02-12-2021,+880130 250 1001,2,AUTOMATIC,29816,2016,WHITE,SUV,PETROL,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
1600000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2016,WHITE,HATCHBACK & STATION WAGONS,HYBRID,YES,RIGHT,IMPORT,TOYOTA FIELDER WXB,DHAKA
4450000,02-12-2021,+880130 250 1001,2,AUTOMATIC,29816,2016,BRONZE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
1595000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2008,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1795000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2010,BLACK,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
395000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,1994,RED,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1580000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2013,SILVER,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
760000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2004,GREEN,HATCHBACK & STATION WAGONS,GAS,YES,RIGHT,USED,TOYOTA RAUM,DHAKA
2900000,02-12-2021,+880130 250 1001,27,AUTOMATIC,29816,2003,GOLD,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO,DHAKA
940000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2005,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
5500000,02-12-2021,+880130 250 1001,2,AUTOMATIC,46190,2015,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
1540000,02-12-2021,+880130 250 1001,16,AUTOMATIC,51200,2011,BLACK,SEDAN,PETROL,YES,RIGHT,USED,HYUNDAI ELANTRA,DHAKA
1135000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2003,GREY,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
4600000,02-12-2021,+880130 250 1001,2,AUTOMATIC,29816,2012,GREY,SEDAN,DIESEL,YES,RIGHT,USED,BMW 5–SERIES,DHAKA
950000,02-12-2021,+880130 250 1001,15,AUTOMATIC,75000,2005,GREY,SEDAN,PETROL,YES,RIGHT,USED,HONDA CIVIC,DHAKA
550000,02-12-2021,+880130 250 1001,16,AUTOMATIC,29816,1997,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA CARINA,DHAKA
3880000,02-12-2021,+880130 250 1001,2,AUTOMATIC,29816,2017,WHITE,4 WHEEL DRIVES & SUVS,HYBRID,YES,RIGHT,USED,NISSAN X-TRAIL,DHAKA
4000000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2020,BRONZE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
7000000,02-12-2021,+880130 250 1001,25,AUTOMATIC,50220,2017,WHITE,SUV,HYBRID,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
3080000,02-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2018,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
6700000,02-12-2021,+880130 250 1001,25,AUTOMATIC,29816,2016,BLACK,SUV,HYBRID,YES,RIGHT,IMPORT,LEXUS NX,DHAKA
4100000,02-12-2021,+880130 250 1001,2,AUTOMATIC,54000,2017,WHITE,MPV,PETROL,YES,RIGHT,IMPORT,TOYOTA ESQUIRE,DHAKA
2400000,02-12-2021,+880130 250 1001,15,AUTOMATIC,46000,2014,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
3150000,02-12-2021,+880130 250 1001,2,AUTOMATIC,18000,2016,RED,SEDAN,PETROL,YES,RIGHT,USED,HYUNDAI TUCSON,DHAKA
3950000,02-12-2021,+880130 250 1001,2,AUTOMATIC,55000,2014,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
4449000,02-12-2021,+880130 250 1001,2,AUTOMATIC,40833,2016,BRONZE,SUV,PETROL,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
4399000,02-12-2021,+880130 250 1001,2,AUTOMATIC,29816,2016,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,NISSAN X–TRAIL,DHAKA
3290000,02-12-2021,+880130 250 1001,2,AUTOMATIC,50201,2016,BLACK,MPV,PETROL,YES,RIGHT,IMPORT,TOYOTA ESQUIRE,DHAKA
5350000,02-12-2021,+880130 250 1001,2,AUTOMATIC,29816,2015,WHITE,SUV,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
2250000,02-12-2021,+880130 250 1001,15,AUTOMATIC,39000,2013,RED,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
680000,06-12-2021,+880130 250 1001,18,AUTOMATIC,29816,1998,BLUE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1220000,06-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2010,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
350000,06-12-2021,+880130 250 1001,13,AUTOMATIC,29816,2000,BLACK,WAGON,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
350000,06-12-2021,+880130 250 1001,18,AUTOMATIC,29816,1996,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA VISTA,DHAKA
1775000,06-12-2021,+880130 250 1001,18,AUTOMATIC,42246,2010,GREY,SUV,PETROL,YES,RIGHT,USED,MITSUBISHI RVR,DHAKA
600000,06-12-2021,+880130 250 1001,2,AUTOMATIC,29816,1998,BLUE,SUV,GAS,YES,RIGHT,USED,HONDA CR-V,DHAKA
10700000,06-12-2021,+880130 250 1001,44,AUTOMATIC,42000,2011,BLUE,4 WHEEL DRIVES & SUVS,DIESEL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO ZX V8,DHAKA
4500000,06-12-2021,+880130 250 1001,18,AUTOMATIC,29816,2021,BLUE,MPV,HYBRID,YES,RIGHT,IMPORT,TOYOTA NOAH,DHAKA
4500000,06-12-2021,+880130 250 1001,18,AUTOMATIC,29816,2021,BLACK,MPV,HYBRID,YES,RIGHT,IMPORT,TOYOTA ESQUIRE,DHAKA
6590000,06-12-2021,+880130 250 1001,25,AUTOMATIC,29816,2014,SILVER,SEDAN,HYBRID,YES,RIGHT,USED,TOYOTA CROWN MAJESTA,DHAKA
8000000,07-12-2021,+880130 250 1001,25,AUTOMATIC,29816,2018,WHITE,SEDAN,HYBRID,YES,RIGHT,IMPORT,TOYOTA CROWN RS ADVANCE,DHAKA
5890000,07-12-2021,+880130 250 1001,2,AUTOMATIC,34500,2014,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,LEXUS NX,DHAKA
240000,07-12-2021,+880130 250 1001,13,AUTOMATIC,29816,1992,GREY,HATCHBACK,GAS,YES,RIGHT,USED,TOYOTA STARLET,DHAKA
1925000,07-12-2021,+880130 250 1001,15,AUTOMATIC,50000,2010,MAROON,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
3135000,07-12-2021,+880130 250 1001,15,AUTOMATIC,17000,2017,BLACK,SEDAN,PETROL,YES,RIGHT,USED,HONDA CIVIC,DHAKA
2900000,07-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2018,SILVER,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
360000,07-12-2021,+880130 250 1001,15,AUTOMATIC,29816,1993,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA SPRINTER,DHAKA
620000,07-12-2021,+880130 250 1001,15,AUTOMATIC,29816,1997,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA CARINA,DHAKA
1930000,07-12-2021,+880130 250 1001,15,AUTOMATIC,26462,2017,SILVER,SEDAN,HYBRID,YES,RIGHT,USED,HONDA GRACE,DHAKA
285000,07-12-2021,+880130 250 1001,15,AUTOMATIC,29816,1992,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA CORSA,DHAKA
620000,07-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2000,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
520000,07-12-2021,+880130 250 1001,15,AUTOMATIC,29816,1997,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2620000,07-12-2021,+880130 250 1001,2,AUTOMATIC,44600,2012,WHITE,SUV,PETROL,YES,RIGHT,USED,HONDA CR-V,DHAKA
2150000,07-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2016,WHITE,HATCHBACK & STATION WAGONS,HYBRID,YES,RIGHT,IMPORT,TOYOTA FIELDER WXB,DHAKA
350000,07-12-2021,+880130 250 1001,13,AUTOMATIC,29816,1992,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1180000,07-12-2021,+880130 250 1001,15,AUTOMATIC,91127,2003,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2400000,07-12-2021,+880130 250 1001,15,AUTOMATIC,48000,2015,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
960000,07-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2004,SILVER,HATCHBACK,GAS,YES,RIGHT,USED,TOYOTA RUNX,DHAKA
935000,07-12-2021,+880130 250 1001,13,AUTOMATIC,29816,2007,SILVER,HATCHBACK & STATION WAGONS,GAS,YES,RIGHT,USED,TOYOTA AVANZA,DHAKA
870000,07-12-2021,+880130 250 1001,15,AUTOMATIC,29816,-1,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
630000,07-12-2021,+880130 250 1001,13,AUTOMATIC,29816,2006,GREY,SEDAN,GAS,YES,RIGHT,USED,MITSUBISHI LANCER,DHAKA
1930000,07-12-2021,+880130 250 1001,15,AUTOMATIC,25842,2016,BLACK,SEDAN,HYBRID,YES,RIGHT,USED,HONDA GRACE,DHAKA
650000,07-12-2021,+880130 250 1001,16,AUTOMATIC,29816,2000,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA CARINA,DHAKA
7000000,07-12-2021,+880130 250 1001,14,AUTOMATIC,83000,2014,BLACK,4 WHEEL DRIVES & SUVS,DIESEL,YES,RIGHT,USED,BMW X5,DHAKA
2200000,07-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2016,BLUE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA AXIO,DHAKA
720000,07-12-2021,+880130 250 1001,15,AUTOMATIC,29816,-1,BEIGE,SEDAN,LPG,YES,RIGHT,USED,NISSAN BLUEBIRD,DHAKA
2500000,07-12-2021,+880130 250 1001,2,AUTOMATIC,29816,2014,WHITE,MPV,PETROL,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
180000,07-12-2021,+880130 250 1001,2,MANUAL,29816,1992,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA CORONA EXIV,DHAKA
1475000,07-12-2021,+880130 250 1001,15,AUTOMATIC,40000,2012,SILVER,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
3200000,07-12-2021,+880130 250 1001,47,AUTOMATIC,107000,1998,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,LEXUS LX,DHAKA
1240000,08-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2004,MAROON,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1275000,08-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2011,SILVER,HATCHBACK & STATION WAGONS,GAS,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
9200000,08-12-2021,+880130 250 1001,25,AUTOMATIC,7251,2021,RED,4 WHEEL DRIVES & SUVS,HYBRID,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
950000,08-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2004,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
950000,08-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2004,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2890000,08-12-2021,+880130 250 1001,2,AUTOMATIC,29000,2016,BLUE,SEDAN,PETROL,YES,RIGHT,USED,HYUNDAI SONATA,DHAKA
1350000,08-12-2021,+880130 250 1001,15,AUTOMATIC,26473,2008,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1890000,08-12-2021,+880130 250 1001,15,AUTOMATIC,54500,2011,BLACK,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
280000,08-12-2021,+880130 250 1001,15,AUTOMATIC,29816,1991,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
3200000,08-12-2021,+880130 250 1001,47,AUTOMATIC,29816,2000,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,LEXUS LX,DHAKA
1385000,08-12-2021,+880130 250 1001,13,AUTOMATIC,44000,2014,SILVER,HATCHBACK,HYBRID,YES,RIGHT,USED,HONDA INSIGHT,DHAKA
2295000,08-12-2021,+880130 250 1001,15,AUTOMATIC,58120,2016,RED,SUV,HYBRID,YES,RIGHT,USED,HONDA VEZEL,DHAKA
6200000,08-12-2021,+880130 250 1001,25,AUTOMATIC,24284,2017,BLUE,SEDAN,HYBRID,YES,RIGHT,IMPORT,TOYOTA CROWN,DHAKA
1800000,08-12-2021,+880130 250 1001,2,AUTOMATIC,29816,2012,RED,SUV,PETROL,YES,RIGHT,USED,HYUNDAI TUCSON,DHAKA
1650000,08-12-2021,+880130 250 1001,14,AUTOMATIC,29816,2016,GREY,SUV,PETROL,YES,RIGHT,USED,FORD ECOSPORT,DHAKA
1113000,10-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2003,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
815000,10-12-2021,+880130 250 1001,13,AUTOMATIC,63000,2005,SILVER,HATCHBACK,GAS,YES,RIGHT,USED,TOYOTA IST,DHAKA
2020000,10-12-2021,+880130 250 1001,2,AUTOMATIC,85000,2010,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,NISSAN X–TRAIL,DHAKA
2250000,10-12-2021,+880130 250 1001,2,AUTOMATIC,57205,2011,BLACK,MPV,PETROL,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
2785000,10-12-2021,+880130 250 1001,18,AUTOMATIC,59000,2018,GREY,MPV,HYBRID,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
1525000,10-12-2021,+880130 250 1001,24,AUTOMATIC,29816,2006,RED,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA RAV 4,DHAKA
540000,10-12-2021,+880130 250 1001,15,AUTOMATIC,29816,1997,BEIGE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2400000,10-12-2021,+880130 250 1001,15,AUTOMATIC,24000,2016,BLACK,SEDAN,HYBRID,YES,RIGHT,IMPORT,HONDA GRACE,DHAKA
1385000,10-12-2021,+880130 250 1001,15,AUTOMATIC,29816,2007,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2520000,10-12-2021,+880130 250 1001,2,AUTOMATIC,29816,2014,WHITE,SEDAN,PETROL,YES,RIGHT,USED,KIA OPTIMA,DHAKA
380000,10-12-2021,+880130 250 1001,15,AUTOMATIC,29816,1994,GREEN,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1585000,10-12-2021,+880130 250 1001,15,AUTOMATIC,67000,2009,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
